split	image_name	label_file	line_no	class_id	class_name	x_center	y_center	width	height	issue_type	action	reviewer	note	class_label	duplicate	dataset_action	x_center_clean	y_center_clean	width_clean	height_clean
train	Healthy (56)	Healthy (56).txt	1	2	Healthy	0.520207	0.590909	0.579025	0.729527	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.520207	0.590909	0.579025	0.729527
train	Healthy (56)	Healthy (56).txt	2	2	Healthy	0.220638	0.785953	0.195402	0.207973	ambiguous	hold	πŒøµ¡ÿ		Healthy	0	include	0.220638	0.785953	0.195402	0.207973
train	Healthy (57)	Healthy (57).txt	1	2	Healthy	0.945088	0.865228	0.109823	0.269544	ambiguous	hold	πŒøµ¡ÿ		Healthy	0	include	0.945088	0.865228	0.109823	0.269544
train	Healthy (57)	Healthy (57).txt	2	2	Healthy	0.439747	0.606534	0.602011	0.715516	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.439747	0.606534	0.602011	0.715516
train	Healthy (58)	Healthy (58).txt	1	2	Healthy	0.463453	0.590909	0.505749	0.563576	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.463453	0.590909	0.505749	0.563576
train	Healthy (59)	Healthy (59).txt	1	2	Healthy	0.827273	0.505241	0.345454	0.519397	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.827273	0.505241	0.345454	0.519397
train	Healthy (59)	Healthy (59).txt	2	2	Healthy	0.475667	0.890013	0.392242	0.219974	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.475667	0.890013	0.392242	0.219974
train	Healthy (59)	Healthy (59).txt	3	2	Healthy	0.679689	0.75147	0.225576	0.240302	ambiguous	hold	πŒøµ¡ÿ		Healthy	0	include	0.679689	0.75147	0.225576	0.240302
train	Healthy (59)	Healthy (59).txt	4	2	Healthy	0.404546	0.564508	0.57184	0.551725	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.404546	0.564508	0.57184	0.551725
train	Healthy (6)	Healthy (6).txt	1	2	Healthy	0.222075	0.473991	0.313218	0.323277	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.222075	0.473991	0.313218	0.323277
train	Healthy (6)	Healthy (6).txt	2	2	Healthy	0.421787	0.639939	0.528736	0.560343	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.421787	0.639939	0.528736	0.560343
train	Healthy (6)	Healthy (6).txt	3	2	Healthy	0.893365	0.422268	0.21327	0.394397	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.893365	0.422268	0.21327	0.394397
train	Healthy (6)	Healthy (6).txt	4	2	Healthy	0.63012	0.393172	0.3477	0.329742	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.63012	0.393172	0.3477	0.329742
train	Healthy (62)	Healthy (62).txt	1	2	Healthy	0.506557	0.875465	0.422413	0.249069	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.506557	0.875465	0.422413	0.249069
train	Healthy (62)	Healthy (62).txt	2	2	Healthy	0.681126	0.600068	0.432471	0.474138	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.681126	0.600068	0.432471	0.474138
train	Healthy (63)	Healthy (63).txt	1	2	Healthy	0.409573	0.58606	0.673851	0.640085	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.409573	0.58606	0.673851	0.640085
train	Healthy (63)	Healthy (63).txt	2	2	Healthy	0.806127	0.649638	0.211207	0.239223	ambiguous	hold	πŒøµ¡ÿ		Healthy	0	include	0.806127	0.649638	0.211207	0.239223
train	Healthy (64)	Healthy (64).txt	1	2	Healthy	0.365035	0.656104	0.636493	0.540948	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.365035	0.656104	0.636493	0.540948
train	Healthy (64)	Healthy (64).txt	2	2	Healthy	0.887617	0.505241	0.224766	0.342674	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.887617	0.505241	0.224766	0.342674
train	Healthy (65)	Healthy (65).txt	1	2	Healthy	0.164916	0.740155	0.329832	0.448275	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.164916	0.740155	0.329832	0.448275
train	Healthy (65)	Healthy (65).txt	2	2	Healthy	0.427533	0.516017	0.637931	0.528019	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.427533	0.516017	0.637931	0.528019
train	Healthy (66)	Healthy (66).txt	1	2	Healthy	0.885868	0.391017	0.129311	0.118535	ambiguous	hold	πŒøµ¡ÿ		Healthy	0	include	0.885868	0.391017	0.129311	0.118535
train	Healthy (66)	Healthy (66).txt	2	2	Healthy	0.720638	0.290263	0.175286	0.14763	ambiguous	hold	πŒøµ¡ÿ		Healthy	0	include	0.720638	0.290263	0.175286	0.14763
train	Healthy (66)	Healthy (66).txt	3	2	Healthy	0.528828	0.60815	0.619253	0.591595	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.528828	0.60815	0.619253	0.591595
train	Healthy (69)	Healthy (69).txt	1	2	Healthy	0.498655	0.647483	0.636493	0.609913	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.498655	0.647483	0.636493	0.609913
train	Healthy (69)	Healthy (69).txt	2	2	Healthy	0.182157	0.697052	0.364314	0.424568	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.182157	0.697052	0.364314	0.424568
train	Healthy (7)	Healthy (7).txt	1	2	Healthy	0.459861	0.570435	0.484196	0.552802	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.459861	0.570435	0.484196	0.552802
train	Healthy (7)	Healthy (7).txt	2	2	Healthy	0.122532	0.559659	0.245064	0.48599	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.122532	0.559659	0.245064	0.48599
train	Healthy (70)	Healthy (70).txt	1	2	Healthy	0.40239	0.089905	0.300289	0.179809	ambiguous	hold	πŒøµ¡ÿ		Healthy	0	include	0.40239	0.089905	0.300289	0.179809
train	Healthy (70)	Healthy (70).txt	2	2	Healthy	0.50512	0.627547	0.517242	0.505388	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.50512	0.627547	0.517242	0.505388
train	Healthy (70)	Healthy (70).txt	3	2	Healthy	0.820088	0.46537	0.359823	0.590519	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.820088	0.46537	0.359823	0.590519
train	Healthy (71)	Healthy (71).txt	1	2	Healthy	0.423942	0.665263	0.587642	0.570043	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.423942	0.665263	0.587642	0.570043
train	Healthy (72)	Healthy (72).txt	1	2	Healthy	0.620781	0.547268	0.64224	0.706897	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.620781	0.547268	0.64224	0.706897
train	Healthy (72)	Healthy (72).txt	2	2	Healthy	0.275234	0.374854	0.390804	0.392242	ambiguous	hold	πŒøµ¡ÿ		Healthy	0	include	0.275234	0.374854	0.390804	0.392242
train	Healthy (72)	Healthy (72).txt	3	2	Healthy	0.151985	0.540263	0.30397	0.623924	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.151985	0.540263	0.30397	0.623924
train	Healthy (73)	Healthy (73).txt	1	2	Healthy	0.665321	0.507935	0.409485	0.358835	ambiguous	hold	πŒøµ¡ÿ		Healthy	0	include	0.665321	0.507935	0.409485	0.358835
train	Healthy (73)	Healthy (73).txt	2	2	Healthy	0.856727	0.70359	0.286545	0.592819	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.856727	0.70359	0.286545	0.592819
train	Healthy (73)	Healthy (73).txt	3	2	Healthy	0.451959	0.661491	0.520116	0.543103	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.451959	0.661491	0.520116	0.543103
train	Healthy (74)	Healthy (74).txt	1	2	Healthy	0.09236	0.241771	0.184719	0.186424	ambiguous	hold	πŒøµ¡ÿ		Healthy	0	include	0.09236	0.241771	0.184719	0.186424
train	Healthy (74)	Healthy (74).txt	2	2	Healthy	0.760868	0.762319	0.431036	0.475362	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.760868	0.762319	0.431036	0.475362
train	Healthy (74)	Healthy (74).txt	3	2	Healthy	0.474948	0.636707	0.675289	0.637932	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.474948	0.636707	0.675289	0.637932
train	Healthy (74)	Healthy (74).txt	4	2	Healthy	0.047818	0.679809	0.095637	0.230603	ambiguous	hold	πŒøµ¡ÿ		Healthy	0	include	0.047818	0.679809	0.095637	0.230603
train	Healthy (74)	Healthy (74).txt	5	2	Healthy	0.306843	0.822125	0.468391	0.355751	ambiguous	hold	πŒøµ¡ÿ		Healthy	0	include	0.306843	0.822125	0.468391	0.355751
train	Healthy (75)	Healthy (75).txt	1	2	Healthy	0.393051	0.346297	0.393678	0.207975	ambiguous	hold	πŒøµ¡ÿ		Healthy	0	include	0.393051	0.346297	0.393678	0.207975
train	Healthy (75)	Healthy (75).txt	2	2	Healthy	0.455551	0.616232	0.636496	0.627155	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.455551	0.616232	0.636496	0.627155
train	Healthy (77)	Healthy (77).txt	1	2	Healthy	0.398799	0.685737	0.488507	0.539872	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.398799	0.685737	0.488507	0.539872
train	Healthy (77)	Healthy (77).txt	2	2	Healthy	0.795664	0.779561	0.408672	0.440879	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.795664	0.779561	0.408672	0.440879
train	Healthy (79)	Healthy (79).txt	1	2	Healthy	0.395207	0.617848	0.504308	0.582975	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.395207	0.617848	0.504308	0.582975
train	Healthy (8)	Healthy (8).txt	1	2	Healthy	0.494345	0.524098	0.696837	0.654095	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.494345	0.524098	0.696837	0.654095
train	Healthy (8)	Healthy (8).txt	2	2	Healthy	0.283857	0.768172	0.275862	0.241378	ambiguous	hold	πŒøµ¡ÿ		Healthy	0	include	0.283857	0.768172	0.275862	0.241378
train	Healthy (8)	Healthy (8).txt	3	2	Healthy	0.083019	0.734227	0.166039	0.253234	ambiguous	hold	πŒøµ¡ÿ		Healthy	0	include	0.083019	0.734227	0.166039	0.253234
train	Healthy (8)	Healthy (8).txt	4	2	Healthy	0.057876	0.887319	0.115752	0.225362	ambiguous	hold	πŒøµ¡ÿ		Healthy	0	include	0.057876	0.887319	0.115752	0.225362
train	Healthy (80)	Healthy (80).txt	1	2	Healthy	0.54966	0.609767	0.594829	0.655171	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.54966	0.609767	0.594829	0.655171
train	Healthy (81)	Healthy (81).txt	1	2	Healthy	0.434459	0.485727	0.679225	0.645434	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.434459	0.485727	0.679225	0.645434
train	Healthy (81)	Healthy (81).txt	2	2	Healthy	0.84764	0.243209	0.218996	0.170662	ambiguous	hold	πŒøµ¡ÿ		Healthy	0	include	0.84764	0.243209	0.218996	0.170662
train	Healthy (81)	Healthy (81).txt	3	2	Healthy	0.667996	0.732738	0.188197	0.2515	ambiguous	hold	πŒøµ¡ÿ		Healthy	0	include	0.667996	0.732738	0.188197	0.2515
train	Healthy (82)	Healthy (82).txt	1	2	Healthy	0.71077	0.66858	0.431146	0.479907	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.71077	0.66858	0.431146	0.479907
train	Healthy (82)	Healthy (82).txt	2	2	Healthy	0.451568	0.525506	0.319936	0.301545	ambiguous	hold	πŒøµ¡ÿ		Healthy	0	include	0.451568	0.525506	0.319936	0.301545
train	Healthy (82)	Healthy (82).txt	3	2	Healthy	0.284755	0.64484	0.414036	0.427294	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.284755	0.64484	0.414036	0.427294
train	Healthy (83)	Healthy (83).txt	1	2	Healthy	0.471244	0.669221	0.540642	0.571011	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.471244	0.669221	0.540642	0.571011
train	Healthy (84)	Healthy (84).txt	1	2	Healthy	0.928953	0.367675	0.142095	0.134733	ambiguous	hold	πŒøµ¡ÿ		Healthy	0	include	0.928953	0.367675	0.142095	0.134733
train	Healthy (84)	Healthy (84).txt	2	2	Healthy	0.460123	0.58774	0.5184	0.572294	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.460123	0.58774	0.5184	0.572294
train	Healthy (84)	Healthy (84).txt	3	2	Healthy	0.891269	0.618536	0.131739	0.120618	ambiguous	hold	πŒøµ¡ÿ		Healthy	0	include	0.891269	0.618536	0.131739	0.120618
train	Healthy (84)	Healthy (84).txt	4	2	Healthy	0.927242	0.529997	0.145515	0.128318	ambiguous	hold	πŒøµ¡ÿ		Healthy	0	include	0.927242	0.529997	0.145515	0.128318
train	Healthy (85)	Healthy (85).txt	1	2	Healthy	0.499469	0.478208	0.459713	0.359224	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.499469	0.478208	0.459713	0.359224
train	Healthy (85)	Healthy (85).txt	2	2	Healthy	0.848548	0.081388	0.302905	0.162776	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.848548	0.081388	0.302905	0.162776
train	Healthy (85)	Healthy (85).txt	3	2	Healthy	0.556297	0.098524	0.369806	0.197048	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.556297	0.098524	0.369806	0.197048
train	Healthy (85)	Healthy (85).txt	4	2	Healthy	0.336619	0.748578	0.442749	0.409998	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.336619	0.748578	0.442749	0.409998
train	Healthy (86)	Healthy (86).txt	1	2	Healthy	0.192367	0.622385	0.195041	0.272031	ambiguous	hold	πŒøµ¡ÿ		Healthy	0	include	0.192367	0.622385	0.195041	0.272031
train	Healthy (86)	Healthy (86).txt	2	2	Healthy	0.479799	0.528073	0.653562	0.724991	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.479799	0.528073	0.653562	0.724991
train	Healthy (88)	Healthy (88).txt	1	2	Healthy	0.45328	0.581324	0.61421	0.692912	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.45328	0.581324	0.61421	0.692912
train	Healthy (88)	Healthy (88).txt	2	2	Healthy	0.146173	0.399113	0.273741	0.272033	ambiguous	hold	πŒøµ¡ÿ		Healthy	0	include	0.146173	0.399113	0.273741	0.272033
train	Healthy (89)	Healthy (89).txt	1	2	Healthy	0.373723	0.627517	0.503001	0.546632	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.373723	0.627517	0.503001	0.546632
train	Healthy (89)	Healthy (89).txt	2	2	Healthy	0.099605	0.630725	0.19921	0.373403	ambiguous	hold	πŒøµ¡ÿ		Healthy	0	include	0.099605	0.630725	0.19921	0.373403
train	Healthy (89)	Healthy (89).txt	3	2	Healthy	0.875059	0.557585	0.249881	0.455525	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.875059	0.557585	0.249881	0.455525
train	Healthy (9)	Healthy (9).txt	1	2	Healthy	0.443014	0.613403	0.682648	0.654418	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.443014	0.613403	0.682648	0.654418
train	Healthy (90)	Healthy (90).txt	1	2	Healthy	0.789515	0.507541	0.420969	0.450395	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.789515	0.507541	0.420969	0.450395
train	Healthy (90)	Healthy (90).txt	2	2	Healthy	0.407085	0.622385	0.586837	0.659549	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.407085	0.622385	0.586837	0.659549
train	Healthy (92)	Healthy (92).txt	1	2	Healthy	0.537967	0.592872	0.619343	0.577428	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.537967	0.592872	0.619343	0.577428
train	Healthy (93)	Healthy (93).txt	1	2	Healthy	0.393447	0.654012	0.468196	0.548356	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.393447	0.654012	0.468196	0.548356
train	Healthy (93)	Healthy (93).txt	2	2	Healthy	0.628392	0.775869	0.103478	0.233559	ambiguous	hold	πŒøµ¡ÿ		Healthy	0	include	0.628392	0.775869	0.103478	0.233559
train	Healthy (94)	Healthy (94).txt	1	2	Healthy	0.841652	0.752627	0.21386	0.257919	ambiguous	hold	πŒøµ¡ÿ		Healthy	0	include	0.841652	0.752627	0.21386	0.257919
train	Healthy (94)	Healthy (94).txt	2	2	Healthy	0.384844	0.691035	0.463652	0.555612	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.384844	0.691035	0.463652	0.555612
train	Healthy (95)	Healthy (95).txt	1	2	Healthy	0.464401	0.618535	0.51669	0.664683	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.464401	0.618535	0.51669	0.664683
train	Healthy (96)	Healthy (96).txt	1	2	Healthy	0.561065	0.625592	0.487604	0.624905	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.561065	0.625592	0.487604	0.624905
train	Healthy (97)	Healthy (97).txt	1	2	Healthy	0.559355	0.591589	0.449965	0.513268	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.559355	0.591589	0.449965	0.513268
train	Healthy (97)	Healthy (97).txt	2	2	Healthy	0.414783	0.815502	0.297697	0.36827	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.414783	0.815502	0.297697	0.36827
train	Healthy (98)	Healthy (98).txt	1	2	Healthy	0.468676	0.55566	0.590258	0.61079	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.468676	0.55566	0.590258	0.61079
train	Healthy (99)	Healthy (99).txt	1	2	Healthy	0.628646	0.402962	0.253212	0.343889	ambiguous	hold	πŒøµ¡ÿ		Healthy	0	include	0.628646	0.402962	0.253212	0.343889
train	Healthy (99)	Healthy (99).txt	2	2	Healthy	0.369446	0.578757	0.542352	0.585126	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.369446	0.578757	0.542352	0.585126
train	Mixed(1)	Mixed(1).txt	1	2	Healthy	0.387784	0.654065	0.268255	0.69187	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.387784	0.654065	0.268255	0.69187
train	Mixed(1)	Mixed(1).txt	2	2	Healthy	0.287008	0.492449	0.223307	0.574861	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.287008	0.492449	0.223307	0.574861
train	Mixed(1)	Mixed(1).txt	3	2	Healthy	0.601664	0.212069	0.261005	0.424139	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.601664	0.212069	0.261005	0.424139
train	Mixed(1)	Mixed(1).txt	4	2	Healthy	0.168831	0.130866	0.245057	0.261731	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.168831	0.130866	0.245057	0.261731
train	Mixed(10)	Mixed(10).txt	1	3	Scab	0.616263	0.616218	0.534411	0.767565	none	keep	πŒøµ¡ÿ		Disease	0	include	0.616263	0.616218	0.534411	0.767565
train	Mixed(100)	Mixed(100).txt	1	2	Healthy	0.947878	0.254278	0.104245	0.209667	none	keep	πŒøµ¡ÿ	µ—¿Ã ¡ﬂ∫πµ» ªÁ¡¯¿”	Healthy	0	include	0.947878	0.254278	0.104245	0.209667
train	Mixed(100)	Mixed(100).txt	2	2	Healthy	0.688133	0.870662	0.14988	0.258676	none	keep	πŒøµ¡ÿ	µ—¿Ã ¡ﬂ∫πµ» ªÁ¡¯¿”	Healthy	0	include	0.688133	0.870662	0.14988	0.258676
train	Mixed(100)	Mixed(100).txt	3	2	Healthy	0.214534	0.83681	0.170766	0.32638	none	keep	πŒøµ¡ÿ	µ—¿Ã ¡ﬂ∫πµ» ªÁ¡¯¿”	Healthy	0	include	0.214534	0.83681	0.170766	0.32638
train	Mixed(100)	Mixed(100).txt	4	2	Healthy	0.581865	0.412625	0.138823	0.268639	none	keep	πŒøµ¡ÿ	µ—¿Ã ¡ﬂ∫πµ» ªÁ¡¯¿”	Healthy	0	include	0.581865	0.412625	0.138823	0.268639
train	Mixed(100)	Mixed(100).txt	5	2	Healthy	0.390214	0.485792	0.133906	0.23588	none	keep	πŒøµ¡ÿ	µ—¿Ã ¡ﬂ∫πµ» ªÁ¡¯¿”	Healthy	0	include	0.390214	0.485792	0.133906	0.23588
train	Mixed(100)	Mixed(100).txt	6	2	Healthy	0.18075	0.213875	0.10074	0.168176	none	keep	πŒøµ¡ÿ	µ—¿Ã ¡ﬂ∫πµ» ªÁ¡¯¿”	Healthy	0	include	0.18075	0.213875	0.10074	0.168176
train	Mixed(100)	Mixed(100).txt	7	2	Healthy	0.075708	0.082366	0.11425	0.164731	none	keep	πŒøµ¡ÿ	µ—¿Ã ¡ﬂ∫πµ» ªÁ¡¯¿”	Healthy	0	include	0.075708	0.082366	0.11425	0.164731
train	Mixed(100)	Mixed(100).txt	8	2	Healthy	0.606438	0.905606	0.079854	0.188787	none	keep	πŒøµ¡ÿ	µ—¿Ã ¡ﬂ∫πµ» ªÁ¡¯¿”	Healthy	0	include	0.606438	0.905606	0.079854	0.188787
train	Mixed(102)	Mixed(102).txt	1	2	Healthy	0.646141	0.829731	0.14251	0.325204	box_duplicate	drop	πŒøµ¡ÿ	µ—¿Ã ¡ﬂ∫πµ» ªÁ¡¯¿”	Healthy	0	exclude				
train	Mixed(102)	Mixed(102).txt	2	2	Healthy	0.923185	0.193514	0.128682	0.209861	box_duplicate	drop	πŒøµ¡ÿ	µ—¿Ã ¡ﬂ∫πµ» ªÁ¡¯¿”	Healthy	0	exclude				
train	Mixed(102)	Mixed(102).txt	3	2	Healthy	0.162771	0.78719	0.179729	0.410287	box_duplicate	drop	πŒøµ¡ÿ	µ—¿Ã ¡ﬂ∫πµ» ªÁ¡¯¿”	Healthy	0	exclude				
train	Mixed(102)	Mixed(102).txt	4	2	Healthy	0.545107	0.333426	0.13613	0.255241	box_duplicate	drop	πŒøµ¡ÿ	µ—¿Ã ¡ﬂ∫πµ» ªÁ¡¯¿”	Healthy	0	exclude				
train	Mixed(102)	Mixed(102).txt	5	2	Healthy	0.351013	0.409056	0.137193	0.251463	box_duplicate	drop	πŒøµ¡ÿ	µ—¿Ã ¡ﬂ∫πµ» ªÁ¡¯¿”	Healthy	0	exclude				
train	Mixed(102)	Mixed(102).txt	6	2	Healthy	0.1415	0.128282	0.109542	0.16638	box_duplicate	drop	πŒøµ¡ÿ	µ—¿Ã ¡ﬂ∫πµ» ªÁ¡¯¿”	Healthy	0	exclude				
train	Mixed(102)	Mixed(102).txt	7	2	Healthy	0.565312	0.846745	0.078698	0.223102	box_duplicate	drop	πŒøµ¡ÿ	µ—¿Ã ¡ﬂ∫πµ» ªÁ¡¯¿”	Healthy	0	exclude				
train	Mixed(102)	Mixed(102).txt	8	2	Healthy	0.833315	0.941333	0.072318	0.117333	box_duplicate	drop	πŒøµ¡ÿ	µ—¿Ã ¡ﬂ∫πµ» ªÁ¡¯¿”	Healthy	0	exclude				
train	Mixed(103)	Mixed(103).txt	1	2	Healthy	0.493523	0.689819	0.237161	0.544528	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.493523	0.689819	0.237161	0.544528
train	Mixed(104)	Mixed(104).txt	1	2	Healthy	0.554677	0.555583	0.467948	0.813	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.554677	0.555583	0.467948	0.813
train	Mixed(105)	Mixed(105).txt	1	2	Healthy	0.481292	0.519708	0.546646	0.960583	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.481292	0.519708	0.546646	0.960583
train	Mixed(105)	Mixed(105).txt	2	2	Healthy	0.775888	0.306009	0.242484	0.582333	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.775888	0.306009	0.242484	0.582333
train	Mixed(106)	Mixed(106).txt	1	2	Healthy	0.481294	0.490352	0.280766	0.550185	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.481294	0.490352	0.280766	0.550185
train	Mixed(107)	Mixed(107).txt	1	2	Healthy	0.328081	0.902662	0.282828	0.194676	ambiguous	delete	πŒøµ¡ÿ		Healthy	0	exclude				
train	Mixed(108)	Mixed(108).txt	1	2	Healthy	0.500724	0.686875	0.371208	0.62625	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.500724	0.686875	0.371208	0.62625
train	Mixed(109)	Mixed(109).txt	1	2	Healthy	0.485404	0.584301	0.373568	0.760491	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.485404	0.584301	0.373568	0.760491
train	Mixed(112)	Mixed(112).txt	1	1	Anthracnose	0.513685	0.459227	0.46313	0.918454	none	keep	πŒøµ¡ÿ		Disease	0	include	0.513685	0.459227	0.46313	0.918454
train	Mixed(113)	Mixed(113).txt	1	2	Healthy	0.454974	0.714926	0.261427	0.493685	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.454974	0.714926	0.261427	0.493685
train	Mixed(114)	Mixed(114).txt	1	2	Healthy	0.518971	0.612718	0.320005	0.763676	none	keep	πŒøµ¡ÿ		Healthy	0	include	0.518971	0.612718	0.320005	0.763676
train	Mixed(116)	Mixed(116).txt	1	2	Healthy	0.536214	0.31412	0.108917	0.275056	none	keep	πŒøµ¡ÿ	µ—¿Ã ¡ﬂ∫πµ» ªÁ¡¯¿”(±∏µµ∞° æ‡∞£∏∏ ¥Ÿ∏ß)	Healthy	0	include	0.536214	0.31412	0.108917	0.275056
train	Mixed(116)	Mixed(116).txt	2	2	Healthy	0.445112	0.357551	0.105859	0.246102	none	keep	πŒøµ¡ÿ	µ—¿Ã ¡ﬂ∫πµ» ªÁ¡¯¿”(±∏µµ∞° æ‡∞£∏∏ ¥Ÿ∏ß)	Healthy	0	include	0.445112	0.357551	0.105859	0.246102
train	Mixed(116)	Mixed(116).txt	3	2	Healthy	0.29599	0.938449	0.11299	0.123102	none	keep	πŒøµ¡ÿ	µ—¿Ã ¡ﬂ∫πµ» ªÁ¡¯¿”(±∏µµ∞° æ‡∞£∏∏ ¥Ÿ∏ß)	Healthy	0	include	0.29599	0.938449	0.11299	0.123102
train	Mixed(116)	Mixed(116).txt	4	2	Healthy	0.593914	0.049625	0.062766	0.09925	ambiguous	hold	πŒøµ¡ÿ	µ—¿Ã ¡ﬂ∫πµ» ªÁ¡¯¿”(±∏µµ∞° æ‡∞£∏∏ ¥Ÿ∏ß)	Healthy	0	include	0.593914	0.049625	0.062766	0.09925
train	Mixed(116)	Mixed(116).txt	5	2	Healthy	0.392674	0.024667	0.024776	0.049333	none	keep	πŒøµ¡ÿ	µ—¿Ã ¡ﬂ∫πµ» ªÁ¡¯¿”(±∏µµ∞° æ‡∞£∏∏ ¥Ÿ∏ß)	Healthy	0	include	0.392674	0.024667	0.024776	0.049333
train	Mixed(116)	Mixed(116).txt	6	2	Healthy	0.37368	0.02956	0.024224	0.05912	ambiguous	hold	πŒøµ¡ÿ	µ—¿Ã ¡ﬂ∫πµ» ªÁ¡¯¿”(±∏µµ∞° æ‡∞£∏∏ ¥Ÿ∏ß)	Healthy	0	include	0.37368	0.02956	0.024224	0.05912
train	Mixed(117)	Mixed(117).txt	1	2	Healthy	0.464453	0.578583	0.112042	0.288407	none	keep	πŒøµ¡ÿ	µ—¿Ã ¡ﬂ∫πµ» ªÁ¡¯¿”(±∏µµ∞° æ‡∞£∏∏ ¥Ÿ∏ß)	Healthy	0	include	0.464453	0.578583	0.112042	0.288407
